282567.989305917, 6393.93994140625, -21676.431640625, -2424.382080078125, -9811.87890625, -14872.0908203125, 2493.06884765625, -24845.193359375, -22415.916015625
282567.993305917, 6351.73974609375, -21681.505859375, -2455.450927734375, -9817.0654296875, -14870.951171875, 2472.90771484375, -24846.109375, -22415.826171875
282567.99730591703, 6474.29443359375, -21754.23828125, -2329.029541015625, -9864.875, -14794.462890625, 2430.595703125, -24897.384765625, -22426.0859375
282568.00130591705, 6535.44873046875, -21767.537109375, -2248.831298828125, -9865.880859375, -14778.2138671875, 2440.944580078125, -24898.703125, -22426.443359375
282568.00530591706, 6419.6220703125, -21685.37109375, -2375.23046875, -9813.623046875, -14852.130859375, 2487.9951171875, -24846.177734375, -22416.498046875
282568.0093059171, 6344.0732421875, -21669.412109375, -2446.197265625, -9808.8623046875, -14869.9228515625, 2478.115478515625, -24829.681640625, -22415.982421875
282568.0133059171, 6446.82421875, -21751.265625, -2317.920654296875, -9855.443359375, -14798.3525390625, 2429.277099609375, -24874.921875, -22427.94140625
282568.0173059171, 6542.556640625, -21797.443359375, -2256.945068359375, -9870.240234375, -14770.7255859375, 2424.471435546875, -24903.28515625, -22436.591796875
282568.0213059171, 6454.51318359375, -21719.435546875, -2378.002197265625, -9826.9892578125, -14841.423828125, 2472.125244140625, -24861.666015625, -22428.1875
282568.02530591714, 6340.83203125, -21656.6953125, -2461.28466796875, -9811.0078125, -14881.322265625, 2481.624755859375, -24831.134765625, -22418.7109375
282568.02368945896, 6413.4306640625, -21709.66796875, -2338.35009765625, -9856.9404296875, -14820.5703125, 2439.871826171875, -24868.974609375, -22422.443359375
282568.027689459, 6526.48583984375, -21760.517578125, -2242.371826171875, -9872.072265625, -14773.4970703125, 2431.959228515625, -24904.134765625, -22428.232421875
282568.031689459, 6472.1708984375, -21704.99609375, -2352.476318359375, -9826.072265625, -14828.2138671875, 2478.718994140625, -24870.3828125, -22423.42578125
282568.035689459, 6356.81396484375, -21661.65625, -2472.30419921875, -9797.08203125, -14879.712890625, 2493.359375, -24832.20703125, -22418.84375
282568.039689459, 6394.34228515625, -21717.423828125, -2361.2158203125, -9839.9306640625, -14829.041015625, 2445.48193359375, -24860.28125, -22423.380859375
282568.04368945904, 6511.7783203125, -21774.01953125, -2226.501953125, -9877.1689453125, -14770.8818359375, 2422.12451171875, -24898.546875, -22429.013671875
282568.04768945905, 6481.6259765625, -21723.458984375, -2304.397705078125, -9845.2060546875, -14816.0107421875, 2466.9619140625, -24878.67578125, -22425.236328125
282568.05168945907, 6353.2822265625, -21651.59765625, -2461.016357421875, -9804.5029296875, -14883.892578125, 2500.914306640625, -24841.3046875, -22416.408203125
282568.0556894591, 6365.32958984375, -21688.568359375, -2404.086669921875, -9830.7216796875, -14849.2919921875, 2465.91162109375, -24863.833984375, -22418.6875
282568.0596894591, 6489.8291015625, -21767.71484375, -2250.619384765625, -9871.201171875, -14780.6279296875, 2432.29443359375, -24904.1796875, -22429.73046875
282568.05885499995, 6498.50146484375, -21738.859375, -2299.16748046875, -9848.357421875, -14807.5390625, 2466.514892578125, -24899.708984375, -22432.14453125
282568.06285499997, 6367.18505859375, -21659.599609375, -2446.443115234375, -9804.01171875, -14882.6181640625, 2502.903564453125, -24850.826171875, -22421.572265625
